LABEL,ABBR,CAP,GLOBCAP,GLOBPREF,GLOBSUFF,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1
O,0,0,1,0,0,0,DT,VBG,IN,0,0,a,shining,as
O,0,0,0,0,0,0,VBG,``,DT,0,0,shining,`,a
O,0,0,0,0,0,0,``,``,VBG,0,0,`,`,shining
O,0,0,0,0,0,0,``,NN,``,0,0,`,city,`
O,0,0,1,0,0,0,NN,IN,``,0,0,city,upon,`
O,0,0,0,0,0,0,IN,DT,NN,0,0,upon,a,city
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,hill,upon
O,0,0,1,0,0,0,NN,",",DT,0,0,hill,",",a
O,0,0,0,0,0,0,",",'',NN,0,0,",",',hill
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',DT,'',0,0,',the,'
O,0,0,1,0,0,0,DT,NN,'',0,0,the,importance,'
O,0,0,0,0,0,0,NN,IN,DT,0,0,importance,of,the
O,0,0,0,0,0,0,IN,VBG,NN,0,0,of,paying,importance
O,0,0,0,0,0,0,VBG,JJR,IN,0,0,paying,more,of
O,0,0,1,0,0,0,JJR,NN,VBG,0,0,more,attention,paying
O,0,0,0,0,0,0,NN,TO,JJR,0,0,attention,to,more
O,0,0,0,0,0,0,TO,JJ,NN,0,0,to,American,attention
O,0,1,1,0,0,0,JJ,NN,TO,0,0,American,history,to
O,0,0,1,0,0,0,NN,.,JJ,0,0,history,.,American
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,history
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,At,Ease,PHI
O,0,1,1,0,0,0,NNP,IN,IN,0,0,Ease,as,At
O,0,0,0,0,0,0,IN,NNP,NNP,0,0,as,Presidency,Ease
O,0,1,1,0,0,0,NNP,NNP,IN,0,0,Presidency,Nears,as
O,0,1,1,0,0,0,NNP,",",NNP,0,0,Nears,",",Presidency
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",Bush,Nears
B-PER,0,1,1,0,0,0,NNP,VBZ,",",0,0,Bush,Sees,","
O,0,1,1,0,0,0,VBZ,DT,NNP,0,0,Sees,No,Bush
O,0,1,1,0,0,0,DT,JJ,VBZ,0,0,No,100-Day,Sees
O,0,0,0,0,0,0,JJ,NNP,DT,0,0,100-Day,Drama,No
O,0,1,1,0,0,0,NNP,OMEGAPOS,JJ,0,0,Drama,OMEGA,100-Day
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,opera,PHI
O,0,0,1,0,0,0,NN,VBD,DT,0,0,opera,had,The
O,0,0,0,0,0,0,VBD,PP$,NN,0,0,had,its,opera
O,0,0,0,0,0,0,PP$,JJ,VBD,0,0,its,first,had
O,0,0,1,0,0,0,JJ,VBD,PP$,0,0,first,staged,its
O,0,0,0,0,0,0,VBD,NN,JJ,0,0,staged,presentation,first
O,0,0,0,0,0,0,NN,NNP,VBD,0,0,presentation,Wednesday,staged
O,0,1,1,0,0,0,NNP,IN,NN,0,0,Wednesday,at,presentation
O,0,0,0,0,0,0,IN,DT,NNP,0,0,at,the,Wednesday
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,City,at
B-LOC,0,1,1,0,0,0,NNP,NNP,DT,0,0,City,Center,the
I-LOC,0,1,1,0,0,0,NNP,.,NNP,0,0,Center,.,City
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Center
B-LOC,0,1,1,0,0,1,NNP,VBZ,PHIPOS,0,0,Tokyo,is,PHI
O,0,0,1,0,0,0,VBZ,DT,NNP,0,0,is,a,Tokyo
O,0,0,1,0,0,0,DT,JJ,VBZ,0,0,a,long,is
O,0,0,1,0,0,0,JJ,NN,DT,0,0,long,way,a
O,0,0,1,0,0,0,NN,IN,JJ,0,0,way,from,long
O,0,0,0,0,0,0,IN,``,NN,0,0,from,`,way
O,0,0,0,0,0,0,``,``,IN,0,0,`,`,from
O,0,0,0,0,0,0,``,NNP,``,0,0,`,Sesame,`
O,0,1,1,0,0,0,NNP,NNP,``,0,0,Sesame,Street,`
O,0,1,1,0,0,0,NNP,",",NNP,0,0,Street,",",Sesame
O,0,0,0,0,0,0,",",'',NNP,0,0,",",',Street
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',CC,'',0,0,',but,'
O,0,0,0,0,0,0,CC,NNP,'',0,0,but,Big,'
O,0,1,1,0,0,0,NNP,NNP,CC,0,0,Big,Bird,but
O,0,1,1,0,0,0,NNP,CC,NNP,0,0,Bird,and,Big
O,0,0,1,0,0,0,CC,NNP,NNP,0,0,and,Barkley,Bird
O,0,1,1,0,0,0,NNP,VBP,CC,0,0,Barkley,have,and
O,0,0,1,0,0,0,VBP,DT,NNP,0,0,have,a,Barkley
O,0,0,1,0,0,0,DT,JJ,VBP,0,0,a,pretty,have
O,0,0,0,0,0,0,JJ,JJ,DT,0,0,pretty,good,a
O,0,0,1,0,0,0,JJ,NN,JJ,0,0,good,time,pretty
O,0,0,0,0,0,0,NN,IN,JJ,0,0,time,in,good
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Japan,time
B-LOC,0,1,1,0,0,1,NNP,",",IN,0,0,Japan,",",in
O,0,0,0,0,0,0,",",IN,NNP,0,0,",",after,Japan
O,0,0,0,0,0,0,IN,VBG,",",0,0,after,learning,","
O,0,0,0,0,0,0,VBG,DT,IN,0,0,learning,some,after
O,0,0,1,0,0,0,DT,NNS,VBG,0,0,some,lessons,learning
O,0,0,0,0,0,0,NNS,IN,DT,0,0,lessons,about,some
O,0,0,0,0,0,0,IN,NN,NNS,0,0,about,homesickness,lessons
O,0,0,0,0,0,0,NN,",",IN,0,0,homesickness,",",about
O,0,0,0,0,0,0,",",JJ,NN,0,0,",",international,homesickness
O,0,0,1,0,0,0,JJ,NN,",",0,0,international,friendship,","
O,0,0,0,0,0,0,NN,CC,JJ,0,0,friendship,and,international
O,0,0,1,0,0,0,CC,NN,NN,0,0,and,respect,friendship
O,0,0,0,0,0,0,NN,IN,CC,0,0,respect,for,and
O,0,0,0,0,0,0,IN,JJ,NN,0,0,for,different,respect
O,0,0,0,0,0,0,JJ,NNS,IN,0,0,different,cultures,for
O,0,0,0,0,0,0,NNS,.,JJ,0,0,cultures,.,different
O,0,0,0,0,0,0,.,OMEGAPOS,NNS,0,0,.,OMEGA,cultures
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,NNP,``,0,0,`,John,`
O,0,1,1,0,0,0,NNP,NNP,``,0,0,John,Patitucci,`
O,0,1,1,0,0,0,NNP,",",NNP,0,0,Patitucci,",",John
O,0,0,0,0,0,0,",",'',NNP,0,0,",",',Patitucci
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',NNP,'',0,0,',John,'
B-PER,0,1,1,0,0,0,NNP,NNP,'',0,0,John,Patitucci,'
I-PER,0,1,1,0,0,0,NNP,:,NNP,0,0,Patitucci,;,John
O,0,0,0,0,0,0,:,OMEGAPOS,NNP,0,0,;,OMEGA,Patitucci
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,For,Release,PHI
O,0,1,1,0,0,0,NNP,NNP,IN,0,0,Release,Sunday,For
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Sunday,Jan.,Release
O,1,1,0,0,0,0,NNP,CD,NNP,0,0,Jan.,15,Sunday
O,0,0,0,0,0,0,CD,OMEGAPOS,NNP,0,0,15,OMEGA,Jan.
B-LOC,0,1,1,0,0,0,NNP,VBD,PHIPOS,0,0,Britain,agreed,PHI
O,0,0,0,0,0,0,VBD,IN,NNP,0,0,agreed,that,Britain
O,0,0,1,0,0,0,IN,DT,VBD,0,0,that,the,agreed
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,U.S.,that
B-LOC,1,1,0,0,0,0,NNP,NNS,DT,0,0,U.S.,pilots,the
O,0,0,1,0,0,0,NNS,VBD,NNP,0,0,pilots,acted,U.S.
O,0,0,0,0,0,0,VBD,IN,NNS,0,0,acted,in,pilots
O,0,0,0,0,0,0,IN,NN,VBD,0,0,in,self-defense,acted
O,0,0,0,0,0,0,NN,.,IN,0,0,self-defense,.,in
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,self-defense
O,0,1,0,0,0,0,RB,DT,PHIPOS,0,0,Only,a,PHI
O,0,0,1,0,0,0,DT,JJ,RB,0,0,a,few,Only
O,0,0,0,0,0,0,JJ,CD,DT,0,0,few,thousand,a
O,0,0,0,0,0,0,CD,NNS,JJ,0,0,thousand,people,few
O,0,0,1,0,0,0,NNS,VBP,CD,0,0,people,live,thousand
O,0,0,1,0,0,0,VBP,IN,NNS,0,0,live,in,people
O,0,0,0,0,0,0,IN,NNP,VBP,0,0,in,Port,live
B-LOC,0,1,1,0,0,0,NNP,NNP,IN,0,0,Port,Nolloth,in
I-LOC,0,1,1,0,0,0,NNP,",",NNP,0,0,Nolloth,",",Port
O,0,0,0,0,0,0,",",CD,NNP,0,0,",",one,Nolloth
O,0,0,1,0,0,0,CD,IN,",",0,0,one,of,","
O,0,0,0,0,0,0,IN,DT,CD,0,0,of,the,one
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,few,of
O,0,0,0,0,0,0,JJ,NNS,DT,0,0,few,towns,the
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,towns,in,few
O,0,0,0,0,0,0,IN,DT,NNS,0,0,in,the,towns
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,semi-arid,in
O,0,0,0,0,0,0,JJ,NN,DT,0,0,semi-arid,landscape,the
O,0,0,0,0,0,0,NN,WDT,JJ,0,0,landscape,that,semi-arid
O,0,0,1,0,0,0,WDT,VBZ,NN,0,0,that,makes,landscape
O,0,0,0,0,0,0,VBZ,IN,WDT,0,0,makes,up,that
O,0,0,0,0,0,0,IN,DT,VBZ,0,0,up,the,makes
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,northwest,up
O,0,0,0,0,0,0,JJ,NN,DT,0,0,northwest,corner,the
O,0,0,0,0,0,0,NN,IN,JJ,0,0,corner,of,northwest
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,South,corner
B-LOC,0,1,1,0,0,0,NNP,NNP,IN,0,0,South,Africa,of
I-LOC,0,1,1,0,0,0,NNP,.,NNP,0,0,Africa,.,South
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Africa
O,0,1,1,0,0,0,DT,JJ,PHIPOS,0,0,The,55-story,PHI
O,0,0,0,0,0,0,JJ,NNP,DT,0,0,55-story,Washington,The
B-LOC,0,1,1,0,0,0,NNP,NNP,JJ,0,0,Washington,Mutual,55-story
I-LOC,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Mutual,Tower,Washington
I-LOC,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Tower,was,Mutual
O,0,0,0,0,0,0,VBD,VBN,NNP,0,0,was,completed,Tower
O,0,0,0,0,0,0,VBN,JJ,VBD,0,0,completed,last,was
O,0,0,1,0,0,0,JJ,NN,VBN,0,0,last,year,completed
O,0,0,1,0,0,0,NN,",",JJ,0,0,year,",",last
O,0,0,0,0,0,0,",",VBG,NN,0,0,",",bumping,year
O,0,0,0,0,0,0,VBG,DT,",",0,0,bumping,the,","
O,0,0,1,0,0,0,DT,JJ,VBG,0,0,the,50-story,bumping
O,0,0,0,0,0,0,JJ,CD,DT,0,0,50-story,1001,the
B-LOC,0,0,0,0,0,0,CD,JJ,JJ,0,0,1001,Fourth,50-story
I-LOC,0,1,1,0,0,0,JJ,NNP,CD,0,0,Fourth,Avenue,1001
I-LOC,0,1,1,0,0,0,NNP,NNP,JJ,0,0,Avenue,Plaza,Fourth
I-LOC,0,1,1,0,0,0,NNP,TO,NNP,0,0,Plaza,to,Avenue
O,0,0,0,0,0,0,TO,JJ,NNP,0,0,to,third,Plaza
O,0,0,0,0,0,0,JJ,JJS,TO,0,0,third,tallest,to
O,0,0,0,0,0,0,JJS,.,JJ,0,0,tallest,.,third
O,0,0,0,0,0,0,.,OMEGAPOS,JJS,0,0,.,OMEGA,tallest
O,0,1,1,0,0,0,CD,NNS,PHIPOS,0,0,Two,years,PHI
O,0,0,0,0,0,0,NNS,RB,CD,0,0,years,later,Two
O,0,0,0,0,0,0,RB,",",NNS,0,0,later,",",years
O,0,0,0,0,0,0,",",NNP,RB,0,0,",",President,later
O,0,1,1,0,0,0,NNP,NNP,",",0,0,President,Johnson,","
B-PER,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Johnson,named,President
O,0,0,1,0,0,0,VBD,PRP,NNP,0,0,named,him,Johnson
O,0,0,0,0,0,0,PRP,TO,VBD,0,0,him,to,named
O,0,0,0,0,0,0,TO,DT,PRP,0,0,to,the,him
O,0,0,1,0,0,0,DT,JJ,TO,0,0,the,high,to
O,0,0,1,0,0,0,JJ,NN,DT,0,0,high,court,the
O,0,0,1,0,0,0,NN,.,JJ,0,0,court,.,high
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,court
O,0,1,1,0,0,0,DT,MD,PHIPOS,0,0,That,would,PHI
O,0,0,0,0,0,0,MD,VB,DT,0,0,would,be,That
O,0,0,0,0,0,0,VB,DT,MD,0,0,be,a,would
O,0,0,1,0,0,0,DT,JJ,VB,0,0,a,very,be
O,0,0,1,0,0,0,JJ,JJ,DT,0,0,very,American,a
O,0,1,1,0,0,0,JJ,NN,JJ,0,0,American,thing,very
O,0,0,0,0,0,0,NN,TO,JJ,0,0,thing,to,American
O,0,0,0,0,0,0,TO,VB,NN,0,0,to,do,thing
O,0,0,1,0,0,0,VB,.,TO,0,0,do,.,to
O,0,0,0,0,0,0,.,OMEGAPOS,VB,0,0,.,OMEGA,do
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,PRP,``,0,0,`,I,`
O,0,1,1,0,0,0,PRP,MD,``,0,0,I,'d,`
O,0,0,0,0,0,0,MD,VB,PRP,0,0,'d,do,I
O,0,0,1,0,0,0,VB,DT,MD,0,0,do,a,'d
O,0,0,1,0,0,0,DT,NN,VB,0,0,a,walk-on,do
O,0,0,0,0,0,0,NN,IN,DT,0,0,walk-on,in,a
O,0,0,0,0,0,0,IN,DT,NN,0,0,in,a,walk-on
O,0,0,1,0,0,0,DT,NNP,IN,0,0,a,Woody,in
B-PER,0,1,1,0,0,0,NNP,NNP,DT,0,0,Woody,Allen,a
I-PER,0,1,1,0,0,0,NNP,NN,NNP,0,0,Allen,movie,Woody
O,0,0,0,0,0,0,NN,",",NNP,0,0,movie,",",Allen
O,0,0,0,0,0,0,",",'',NN,0,0,",",',movie
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',VBD,'',0,0,',said,'
O,0,0,0,0,0,0,VBD,DT,'',0,0,said,the,'
O,0,0,1,0,0,0,DT,NN,VBD,0,0,the,star,said
O,0,0,1,0,0,0,NN,IN,DT,0,0,star,of,the
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,the,star
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,former,of
O,0,0,0,0,0,0,JJ,``,DT,0,0,former,`,the
O,0,0,0,0,0,0,``,``,JJ,0,0,`,`,former
O,0,0,0,0,0,0,``,NN,``,0,0,`,Magnum,`
O,0,1,1,0,0,0,NN,",",``,0,0,Magnum,",",`
O,0,0,0,0,0,0,",",NN,NN,0,0,",",P.I.,Magnum
O,1,1,0,0,0,0,NN,'',",",0,0,P.I.,',","
O,0,0,0,0,0,0,'','',NN,0,0,',',P.I.
O,0,0,0,0,0,0,'',NN,'',0,0,',detective,'
O,0,0,0,0,0,0,NN,NN,'',0,0,detective,series,'
O,0,0,1,0,0,0,NN,.,NN,0,0,series,.,detective
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,series
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,NN,``,0,0,`,Desire,`
O,0,1,1,0,0,0,NN,IN,``,0,0,Desire,Under,`
O,0,1,0,0,0,0,IN,DT,NN,0,0,Under,the,Desire
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,Elms,Under
O,0,1,1,0,0,0,NNP,'',DT,0,0,Elms,',the
O,0,0,0,0,0,0,'','',NNP,0,0,',',Elms
O,0,0,0,0,0,0,'',VBZ,'',0,0,',is,'
O,0,0,1,0,0,0,VBZ,IN,'',0,0,is,of,'
O,0,0,0,0,0,0,IN,DT,VBZ,0,0,of,the,is
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,latter,of
O,0,0,0,0,0,0,JJ,NN,DT,0,0,latter,kind,the
O,0,0,0,0,0,0,NN,.,JJ,0,0,kind,.,latter
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,kind
B-PER,1,1,0,0,0,0,NNP,NNP,PHIPOS,0,0,Sir.,Richard,PHI
I-PER,0,1,1,1,0,0,NNP,NNP,NNP,1,0,Richard,Starkey,Sir.
I-PER,0,1,1,0,0,0,NNP,IN,NNP,0,0,Starkey,from,Richard
O,0,0,0,0,0,0,IN,NNP,NNP,0,0,from,London,Starkey
B-LOC,0,1,1,0,0,1,NNP,.,IN,0,0,London,.,from
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,London
B-LOC,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,San,Francisco,PHI
I-LOC,0,1,1,0,0,0,NNP,POS,NNP,0,0,Francisco,'s,San
O,0,0,0,0,0,0,POS,JJ,NNP,0,0,'s,voter-approved,Francisco
O,0,0,0,0,0,0,JJ,VBP,POS,0,0,voter-approved,plan,'s
O,0,0,0,0,0,0,VBP,VBZ,JJ,0,0,plan,limits,voter-approved
O,0,0,0,0,0,0,VBZ,JJ,VBP,0,0,limits,new,plan
O,0,0,1,0,0,0,JJ,NN,VBZ,0,0,new,office,limits
O,0,0,1,0,0,0,NN,NN,JJ,0,0,office,space,new
O,0,0,1,0,0,0,NN,TO,NN,0,0,space,to,office
O,0,0,0,0,0,0,TO,CD,NN,0,0,to,475,space
O,0,0,0,0,0,0,CD,",",TO,0,0,475,",",to
O,0,0,0,0,0,0,",",CD,CD,0,0,",",000,475
O,0,0,0,0,0,0,CD,NN,",",0,0,000,square,","
O,0,0,0,0,0,0,NN,NNS,CD,0,0,square,feet,000
O,0,0,1,0,0,0,NNS,IN,NN,0,0,feet,for,square
O,0,0,0,0,0,0,IN,JJ,NNS,0,0,for,several,feet
O,0,0,0,0,0,0,JJ,NNS,IN,0,0,several,years,for
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,years,for,several
O,0,0,0,0,0,0,IN,DT,NNS,0,0,for,a,years
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,city,for
O,0,0,1,0,0,0,NN,IN,DT,0,0,city,with,a
O,0,0,0,0,0,0,IN,DT,NN,0,0,with,a,city
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,population,with
O,0,0,0,0,0,0,NN,IN,DT,0,0,population,of,a
O,0,0,0,0,0,0,IN,CD,NN,0,0,of,690,population
O,0,0,0,0,0,0,CD,",",IN,0,0,690,",",of
O,0,0,0,0,0,0,",",CD,CD,0,0,",",000,690
O,0,0,0,0,0,0,CD,.,",",0,0,000,.,","
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,000
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,writer,PHI
O,0,0,1,0,0,0,NN,",",DT,0,0,writer,",",The
O,0,0,0,0,0,0,",",NNP,NN,0,0,",",Lisa,writer
B-PER,0,1,1,0,0,0,NNP,NNP,",",0,0,Lisa,Zanatta,","
I-PER,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Zanatta,Henn,Lisa
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Henn,",",Zanatta
O,0,0,0,0,0,0,",",``,NNP,0,0,",",`,Henn
O,0,0,0,0,0,0,``,``,",",0,0,`,`,","
O,0,0,0,0,0,0,``,VBD,``,0,0,`,said,`
O,0,0,0,0,0,0,VBD,",",``,0,0,said,",",`
O,0,0,0,0,0,0,",",PRP,VBD,0,0,",",we,said
O,0,0,1,0,0,0,PRP,MD,",",0,0,we,will,","
O,0,0,0,0,0,0,MD,RB,PRP,0,0,will,always,we
O,0,0,0,0,0,0,RB,VB,MD,0,0,always,remember,will
O,0,0,0,0,0,0,VB,",",RB,0,0,remember,",",always
O,0,0,0,0,0,0,",",PRP,VB,0,0,",",we,remember
O,0,0,1,0,0,0,PRP,MD,",",0,0,we,will,","
O,0,0,0,0,0,0,MD,RB,PRP,0,0,will,never,we
O,0,0,1,0,0,0,RB,VB,MD,0,0,never,forget,will
O,0,0,0,0,0,0,VB,",",RB,0,0,forget,",",never
O,0,0,0,0,0,0,",",WP,VB,0,0,",",what,forget
O,0,0,1,0,0,0,WP,DT,",",0,0,what,the,","
O,0,0,1,0,0,0,DT,NNS,WP,0,0,the,boys,what
O,0,0,0,0,0,0,NNS,IN,DT,0,0,boys,of,the
O,0,0,0,0,0,0,IN,NNP,NNS,0,0,of,Normandy,boys
B-LOC,0,1,1,0,0,0,NNP,VBD,IN,0,0,Normandy,did,of
O,0,0,0,0,0,0,VBD,",",NNP,0,0,did,",",Normandy
O,0,0,0,0,0,0,",",'',VBD,0,0,",",',did
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',NNP,'',0,0,',Reagan,'
B-PER,0,1,1,0,0,0,NNP,VBD,'',0,0,Reagan,noted,'
O,0,0,0,0,0,0,VBD,",",NNP,0,0,noted,",",Reagan
O,0,0,0,0,0,0,",",VBG,VBD,0,0,",",adding,noted
O,0,0,0,0,0,0,VBG,",",",",0,0,adding,",",","
O,0,0,0,0,0,0,",",``,VBG,0,0,",",`,adding
O,0,0,0,0,0,0,``,``,",",0,0,`,`,","
O,0,0,0,0,0,0,``,UH,``,0,0,`,Well,`
O,0,1,1,0,0,0,UH,",",``,0,0,Well,",",`
O,0,0,0,0,0,0,",",VB,UH,0,0,",",let,Well
O,0,0,0,0,0,0,VB,POS,",",0,0,let,'s,","
O,0,0,0,0,0,0,POS,VB,VB,0,0,'s,help,let
O,0,0,0,0,0,0,VB,PRP,POS,0,0,help,her,'s
O,0,0,1,0,0,0,PRP,VB,VB,0,0,her,keep,help
O,0,0,0,0,0,0,VB,PRP,PRP,0,0,keep,her,her
O,0,0,1,0,0,0,PRP,NN,VB,0,0,her,word.,keep
O,0,0,0,0,0,0,NN,POS,PRP,0,0,word.,',her
O,0,0,0,0,0,0,POS,'',NN,0,0,',',word.
O,0,0,0,0,0,0,'',OMEGAPOS,POS,0,0,',OMEGA,'
O,0,1,0,0,0,0,CD,NNS,PHIPOS,0,0,Six,people,PHI
O,0,0,1,0,0,0,NNS,VBD,CD,0,0,people,were,Six
O,0,0,0,0,0,0,VBD,VBN,NNS,0,0,were,pulled,people
O,0,0,0,0,0,0,VBN,IN,VBD,0,0,pulled,from,were
O,0,0,0,0,0,0,IN,DT,VBN,0,0,from,the,pulled
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,basement,from
O,0,0,0,0,0,0,NN,IN,DT,0,0,basement,of,the
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,a,basement
O,0,0,1,0,0,0,DT,VBN,IN,0,0,a,collapsed,of
O,0,0,0,0,0,0,VBN,NN,DT,0,0,collapsed,apartment,a
O,0,0,0,0,0,0,NN,NN,VBN,0,0,apartment,building,collapsed
O,0,0,1,0,0,0,NN,IN,NN,0,0,building,in,apartment
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Leninakan,building
B-LOC,0,1,1,0,0,0,NNP,",",IN,0,0,Leninakan,",",in
O,0,0,0,0,0,0,",",CD,NNP,0,0,",",35,Leninakan
O,0,0,0,0,0,0,CD,NNS,",",0,0,35,days,","
O,0,0,1,0,0,0,NNS,IN,CD,0,0,days,after,35
O,0,0,0,0,0,0,IN,DT,NNS,0,0,after,the,days
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,Armenian,after
O,0,1,1,0,0,0,JJ,NN,DT,0,0,Armenian,earthquake,the
O,0,0,1,0,0,0,NN,",",JJ,0,0,earthquake,",",Armenian
O,0,0,0,0,0,0,",",NNP,NN,0,0,",",Tass,earthquake
B-ORG,0,1,1,0,0,0,NNP,VBD,",",0,0,Tass,said,","
O,0,0,0,0,0,0,VBD,NN,NNP,0,0,said,today,Tass
O,0,0,1,0,0,0,NN,.,VBD,0,0,today,.,said
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,today
O,0,1,0,0,0,0,RB,IN,PHIPOS,0,0,Also,under,PHI
O,0,0,0,0,0,0,IN,NN,RB,0,0,under,consideration,Also
O,0,0,0,0,0,0,NN,VBP,IN,0,0,consideration,are,under
O,0,0,0,0,0,0,VBP,CD,NN,0,0,are,two,consideration
O,0,0,1,0,0,0,CD,JJ,VBP,0,0,two,conservative,are
O,0,0,1,0,0,0,JJ,JJ,CD,0,0,conservative,federal,two
O,0,0,1,0,0,0,JJ,NN,JJ,0,0,federal,appellate,conservative
O,0,0,0,0,0,0,NN,NNS,JJ,0,0,appellate,judges,federal
O,0,0,1,0,0,0,NNS,VBN,NN,0,0,judges,appointed,appellate
O,0,0,0,0,0,0,VBN,IN,NNS,0,0,appointed,by,judges
O,0,0,0,0,0,0,IN,NNP,VBN,0,0,by,President,appointed
O,0,1,1,0,0,0,NNP,NNP,IN,0,0,President,Reagan,by
B-PER,0,1,1,0,0,0,NNP,:,NNP,0,0,Reagan,:,President
O,0,0,0,0,0,0,:,NNP,NNP,0,0,:,Ralph,Reagan
B-PER,0,1,1,0,0,0,NNP,NNP,:,0,0,Ralph,K.,:
I-PER,1,1,0,0,0,0,NNP,NNP,NNP,0,0,K.,Winter,Ralph
I-PER,0,1,1,0,0,0,NNP,IN,NNP,0,0,Winter,of,K.
O,0,0,0,0,0,0,IN,DT,NNP,0,0,of,the,Winter
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,2nd,of
B-ORG,0,0,0,0,0,0,NN,NNP,DT,0,0,2nd,U.S.,the
I-ORG,1,1,0,0,0,0,NNP,NNP,NN,0,0,U.S.,Circuit,2nd
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Circuit,Court,U.S.
I-ORG,0,1,1,0,0,0,NNP,IN,NNP,0,0,Court,of,Circuit
I-ORG,0,0,0,0,0,0,IN,NNPS,NNP,0,0,of,Appeals,Court
I-ORG,0,1,1,0,0,0,NNPS,IN,IN,0,0,Appeals,in,of
O,0,0,0,0,0,0,IN,NNP,NNPS,0,0,in,New,Appeals
B-LOC,0,1,1,0,0,0,NNP,NNP,IN,0,0,New,York,in
I-LOC,0,1,1,0,0,0,NNP,CC,NNP,0,0,York,and,New
O,0,0,1,0,0,0,CC,NNP,NNP,0,0,and,Kenneth,York
B-PER,0,1,1,1,0,0,NNP,NNP,CC,0,0,Kenneth,Starr,and
I-PER,0,1,1,0,0,0,NNP,IN,NNP,0,0,Starr,of,Kenneth
O,0,0,0,0,0,0,IN,DT,NNP,0,0,of,the,Starr
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,U.S.,of
B-ORG,1,1,0,0,0,0,NNP,NNP,DT,0,0,U.S.,Circuit,the
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Circuit,Court,U.S.
I-ORG,0,1,1,0,0,0,NNP,IN,NNP,0,0,Court,of,Circuit
I-ORG,0,0,0,0,0,0,IN,NNPS,NNP,0,0,of,Appeals,Court
I-ORG,0,1,1,0,0,0,NNPS,IN,IN,0,0,Appeals,for,of
